"YEAR","PEO_ENFORCE_HANGYE","PEO_ENFORCE_QUYU","ENFORCEPEO_JOBCLASS","SUM(*)"
2019.0,"人社","福田区","其他",2.0
2019.0,"人社","光明区","其他",1.0
2019.0,"人社","龙岗区","其他",22.0
2019.0,"人社","龙华区","其他",23.0
2019.0,"人社","罗湖区","其他",13.0
2019.0,"人社","南山区","其他",14.0
2019.0,"人社","坪山区","其他",5.0
2019.0,"人社","盐田区","其他",4.0
2019.0,"审计","龙岗区","其他",17.0
2019.0,"审计","南山区","其他",5.0
2019.0,"审计","坪山区","其他",4.0
2019.0,"生态","宝安区","其他",21.0
2019.0,"生态","大鹏新区","其他",5.0
2019.0,"生态","福田区","其他",12.0
2019.0,"生态","光明区","其他",2.0
2019.0,"生态","龙岗区","其他",33.0
2019.0,"生态","龙华区","其他",1.0
2019.0,"生态","罗湖区","其他",14.0
2019.0,"生态","南山区","其他",6.0
2019.0,"生态","坪山区","其他",7.0
2019.0,"生态","盐田区","其他",2.0
2019.0,"事单","龙华区","其他",1.0
2019.0,"市监","宝安区","其他",324.0
2019.0,"市监","大鹏新区","其他",76.0
2019.0,"市监","福田区","其他",289.0
2019.0,"市监","光明区","其他",8.0
2019.0,"市监","龙华区","其他",156.0
2019.0,"市监","罗湖区","其他",305.0
2019.0,"市监","南山区","其他",218.0
2019.0,"市监","坪山区","其他",87.0
2019.0,"市监","盐田区","其他",3.0
2019.0,"水务","宝安区","其他",14.0
2019.0,"水务","大鹏新区","其他",2.0
2019.0,"水务","龙岗区","其他",24.0
2019.0,"水务","罗湖区","其他",8.0
2019.0,"水务","南山区","其他",5.0
2019.0,"水务","坪山区","其他",5.0
2019.0,"司法","龙华区","其他",1.0
2019.0,"统计","福田区","其他",1.0
2019.0,"统计","坪山区","其他",13.0
2019.0,"卫生","宝安区","其他",18.0
2019.0,"卫生","龙岗区","其他",54.0
2019.0,"卫生","龙华区","其他",2.0
2019.0,"卫生","南山区","其他",40.0
2019.0,"卫生","坪山区","其他",12.0
2019.0,"文体","龙岗区","其他",3.0
2019.0,"文体","罗湖区","其他",19.0
2019.0,"医疗","宝安区","其他",2.0
2019.0,"医疗","福田区","其他",1.0
2019.0,"医疗","光明区","其他",1.0
2019.0,"医疗","龙岗区","其他",2.0
2019.0,"医疗","罗湖区","其他",1.0
2019.0,"医疗","坪山区","其他",1.0
2019.0,"医疗","盐田区","其他",1.0
2019.0,"应急","宝安区","其他",43.0
2019.0,"应急","大鹏新区","其他",21.0
2019.0,"应急","福田区","其他",230.0
2019.0,"应急","光明区","其他",46.0
2019.0,"应急","龙岗区","其他",352.0
2019.0,"应急","龙华区","其他",251.0
2019.0,"应急","罗湖区","其他",119.0
2019.0,"应急","南山区","其他",226.0
2019.0,"应急","坪山区","其他",123.0
2019.0,"应急","盐田区","其他",15.0
2019.0,"住建","宝安区","其他",40.0
2019.0,"住建","福田区","其他",8.0
2019.0,"住建","龙华区","其他",5.0
2019.0,"住建","罗湖区","其他",30.0
2019.0,"住建","南山区","其他",1.0
